2026-04-25 21:45:21 | INFO     | src.utils.seed_control | Global seed set to 42
2026-04-25 22:16:51 | INFO     | __main__ | Processing sample 2250/4319...
2026-04-25 22:17:18 | INFO     | __main__ | Processing sample 2300/4319...
2026-04-25 22:17:47 | INFO     | __main__ | Processing sample 2350/4319...
2026-04-25 22:18:29 | INFO     | __main__ | Processing sample 2400/4319...
2026-04-25 22:19:05 | INFO     | __main__ | Processing sample 2450/4319...
2026-04-25 22:19:45 | INFO     | __main__ | Processing sample 2500/4319...
2026-04-25 22:20:22 | INFO     | __main__ | Processing sample 2550/4319...
2026-04-25 22:21:00 | INFO     | __main__ | Processing sample 2600/4319...
2026-04-25 22:21:45 | INFO     | __main__ | Processing sample 2650/4319...
2026-04-25 22:22:18 | INFO     | __main__ | Processing sample 2700/4319...
2026-04-25 22:22:49 | INFO     | __main__ | Processing sample 2750/4319...
2026-04-25 22:23:17 | INFO     | __main__ | Processing sample 2800/4319...
2026-04-25 22:23:45 | INFO     | __main__ | Processing sample 2850/4319...
2026-04-25 22:24:18 | INFO     | __main__ | Processing sample 2900/4319...
2026-04-25 22:25:00 | INFO     | __main__ | Processing sample 2950/4319...
2026-04-25 22:25:29 | INFO     | __main__ | Processing sample 3000/4319...
2026-04-25 22:26:11 | INFO     | __main__ | Processing sample 3050/4319...
2026-04-25 22:26:43 | INFO     | __main__ | Processing sample 3100/4319...
2026-04-25 22:27:18 | INFO     | __main__ | Processing sample 3150/4319...
2026-04-25 22:27:47 | INFO     | __main__ | Processing sample 3200/4319...
2026-04-25 22:28:16 | INFO     | __main__ | Processing sample 3250/4319...
2026-04-25 22:28:52 | INFO     | __main__ | Processing sample 3300/4319...
2026-04-25 22:29:22 | INFO     | __main__ | Processing sample 3350/4319...
2026-04-25 22:29:50 | INFO     | __main__ | Processing sample 3400/4319...
2026-04-25 22:30:19 | INFO     | __main__ | Processing sample 3450/4319...
2026-04-25 22:30:56 | INFO     | __main__ | Processing sample 3500/4319...
2026-04-25 22:31:25 | INFO     | __main__ | Processing sample 3550/4319...
2026-04-25 22:31:55 | INFO     | __main__ | Processing sample 3600/4319...
2026-04-25 22:32:24 | INFO     | __main__ | Processing sample 3650/4319...
2026-04-25 22:32:56 | INFO     | __main__ | Processing sample 3700/4319...
2026-04-25 22:33:24 | INFO     | __main__ | Processing sample 3750/4319...
2026-04-25 22:33:52 | INFO     | __main__ | Processing sample 3800/4319...
2026-04-25 22:34:31 | INFO     | __main__ | Processing sample 3850/4319...
2026-04-25 22:35:01 | INFO     | __main__ | Processing sample 3900/4319...
2026-04-25 22:35:31 | INFO     | __main__ | Processing sample 3950/4319...
2026-04-25 22:36:03 | INFO     | __main__ | Processing sample 4000/4319...
2026-04-25 22:36:34 | INFO     | __main__ | Processing sample 4050/4319...
2026-04-25 22:37:25 | INFO     | __main__ | Processing sample 4100/4319...
2026-04-25 22:37:54 | INFO     | __main__ | Processing sample 4150/4319...
2026-04-25 22:38:23 | INFO     | __main__ | Processing sample 4200/4319...
2026-04-25 22:38:52 | INFO     | __main__ | Processing sample 4250/4319...
2026-04-25 22:39:30 | INFO     | __main__ | Processing sample 4300/4319...
2026-04-25 22:39:41 | INFO     | experiment.intervention_gemma_vl | Experiment summary: {
  "model": "gemma_vl",
  "decomp_source": "results/decomposition/gemma_vl/vizwiz.jsonl",
  "n_samples": 4319
}
2026-04-25 22:39:41 | INFO     | experiment.intervention_gemma_vl | Summary saved to results/intervention/gemma_vl/vizwiz.summary.json
2026-04-25 22:39:41 | INFO     | __main__ | Done. Results saved to: results/intervention/gemma_vl/vizwiz.jsonl
